Asset,RSI_PERIOD,MACD_FAST,MACD_SLOW,MACD_SIGNAL,EMA_SHORT,EMA_LONG,BB_WINDOW,STOCH_WINDOW,STOP_LOSS_PCT,TAKE_PROFIT_PCT,Anzahl Trades,Gesamt-PnL,Trefferquote,Ø Trade-PnL,Max. Gewinn,Max. Verlust,Sharpe,MaxDrawdown,Letztes Kapital
BTCUSDT,14,8,18,9,50,200,10,8,0.05,0.1,169,1.3452929667517752,53.25443786982249,0.007960313412732397,3.197304967822698,-2.7495803973184576,0.8855611115794729,-0.13327484883184626,1.008673571888541
BTCUSDT,14,8,18,9,50,200,10,14,0.02,0.04,187,-1.0892278756004798,52.406417112299465,-0.005824747997863529,3.197304967822698,-2.326274268901861,-0.8240058198342004,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.02,0.06,187,-1.0892278756004798,52.406417112299465,-0.005824747997863529,3.197304967822698,-2.326274268901861,-0.8240058198342004,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.02,0.1,187,-1.0892278756004798,52.406417112299465,-0.005824747997863529,3.197304967822698,-2.326274268901861,-0.8240058198342004,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.03,0.04,187,-1.0594294361573318,52.94117647058824,-0.005665398054317282,3.197304967822698,-3.328590790296013,-0.7825332920096674,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.03,0.06,187,-1.0594294361573318,52.94117647058824,-0.005665398054317282,3.197304967822698,-3.328590790296013,-0.7825332920096674,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.03,0.1,187,-1.0594294361573318,52.94117647058824,-0.005665398054317282,3.197304967822698,-3.328590790296013,-0.7825332920096674,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.05,0.04,186,-1.0669265763872775,52.68817204301075,-0.0057361643891789115,3.197304967822698,-3.1108532681035808,-0.7948325490655164,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.05,0.06,186,-1.0669265763872775,52.68817204301075,-0.0057361643891789115,3.197304967822698,-3.1108532681035808,-0.7948325490655164,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,10,14,0.05,0.1,186,-1.0669265763872775,52.68817204301075,-0.0057361643891789115,3.197304967822698,-3.1108532681035808,-0.7948325490655164,-0.1590345200022765,0.9840472187313118
BTCUSDT,14,8,18,9,50,200,20,8,0.02,0.04,263,-4.290737823979795,52.47148288973384,-0.01631459248661519,3.197304967822698,-2.3445823705701625,-2.2197102440067824,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.02,0.06,263,-4.290737823979795,52.47148288973384,-0.01631459248661519,3.197304967822698,-2.3445823705701625,-2.2197102440067824,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.02,0.1,263,-4.290737823979795,52.47148288973384,-0.01631459248661519,3.197304967822698,-2.3445823705701625,-2.2197102440067824,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.03,0.04,262,-4.276565918944789,52.67175572519084,-0.01632277068299538,3.197304967822698,-2.7495803973184576,-2.190040448870764,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.03,0.06,262,-4.276565918944789,52.67175572519084,-0.01632277068299538,3.197304967822698,-2.7495803973184576,-2.190040448870764,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.03,0.1,262,-4.276565918944789,52.67175572519084,-0.01632277068299538,3.197304967822698,-2.7495803973184576,-2.190040448870764,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.05,0.04,262,-4.276565918944789,52.67175572519084,-0.01632277068299538,3.197304967822698,-2.7495803973184576,-2.190040448870764,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.05,0.06,262,-4.276565918944789,52.67175572519084,-0.01632277068299538,3.197304967822698,-2.7495803973184576,-2.190040448870764,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,8,0.05,0.1,262,-4.276565918944789,52.67175572519084,-0.01632277068299538,3.197304967822698,-2.7495803973184576,-2.190040448870764,-0.14728253616392975,0.952524924337235
BTCUSDT,14,8,18,9,50,200,20,14,0.02,0.04,277,-7.054887765771675,51.985559566786996,-0.025468908901702798,3.197304967822698,-2.3445823705701625,-3.4211978954221087,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.02,0.06,277,-7.054887765771675,51.985559566786996,-0.025468908901702798,3.197304967822698,-2.3445823705701625,-3.4211978954221087,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.02,0.1,277,-7.054887765771675,51.985559566786996,-0.025468908901702798,3.197304967822698,-2.3445823705701625,-3.4211978954221087,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.03,0.04,277,-7.025089326328531,52.34657039711191,-0.02536133330804524,3.197304967822698,-3.328590790296013,-3.331908666730394,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.03,0.06,277,-7.025089326328531,52.34657039711191,-0.02536133330804524,3.197304967822698,-3.328590790296013,-3.331908666730394,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.03,0.1,277,-7.025089326328531,52.34657039711191,-0.02536133330804524,3.197304967822698,-3.328590790296013,-3.331908666730394,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.05,0.04,276,-7.032586466558476,52.17391304347826,-0.025480385748400274,3.197304967822698,-3.1108532681035808,-3.359931419325655,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.05,0.06,276,-7.032586466558476,52.17391304347826,-0.025480385748400274,3.197304967822698,-3.1108532681035808,-3.359931419325655,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,18,9,50,200,20,14,0.05,0.1,276,-7.032586466558476,52.17391304347826,-0.025480385748400274,3.197304967822698,-3.1108532681035808,-3.359931419325655,-0.14320145415118993,0.9259284218114042
BTCUSDT,14,8,26,6,21,100,10,8,0.02,0.04,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.02,0.06,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.02,0.1,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.03,0.04,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.03,0.06,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.03,0.1,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.05,0.04,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.05,0.06,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,8,0.05,0.1,113,6.591047243874245,53.09734513274337,0.05832785171570128,3.197304967822698,-1.917128762309888,7.383076472556457,-0.0811025912373661,1.0649689607967159
BTCUSDT,14,8,26,6,21,100,10,14,0.02,0.04,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.02,0.06,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.02,0.1,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.03,0.04,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.03,0.06,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.03,0.1,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.05,0.04,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.05,0.06,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,10,14,0.05,0.1,121,3.6308829573804218,52.066115702479344,0.03000729716843324,3.197304967822698,-2.0278418546806933,3.59353345039404,-0.11079690924365787,1.0334421110124106
BTCUSDT,14,8,26,6,21,100,20,8,0.02,0.04,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.02,0.06,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.02,0.1,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.03,0.04,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.03,0.06,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.03,0.1,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.05,0.04,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.05,0.06,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,8,0.05,0.1,189,3.3173654455546266,52.38095238095239,0.017552198124627653,3.197304967822698,-2.3445823705701625,2.683695756799663,-0.07566077422048383,1.029671555568628
BTCUSDT,14,8,26,6,21,100,20,14,0.02,0.04,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.02,0.06,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.02,0.1,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.03,0.04,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.03,0.06,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.03,0.1,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.05,0.04,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.05,0.06,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,100,20,14,0.05,0.1,197,-2.557755889872751,50.76142131979695,-0.012983532435902289,3.197304967822698,-2.3445823705701625,-1.7282770651566859,-0.09401208239320226,0.9706399438908152
BTCUSDT,14,8,26,6,21,200,10,8,0.02,0.04,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.02,0.06,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.02,0.1,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.03,0.04,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.03,0.06,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.03,0.1,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.05,0.04,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.05,0.06,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,8,0.05,0.1,149,-0.6003343963123484,52.348993288590606,-0.004029089908136566,3.197304967822698,-2.326274268901861,-0.6336528830987023,-0.12449045064724534,0.9900646244632626
BTCUSDT,14,8,26,6,21,200,10,14,0.02,0.04,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.02,0.06,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.02,0.1,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.03,0.04,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.03,0.06,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.03,0.1,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.05,0.04,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.05,0.06,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,10,14,0.05,0.1,162,-2.1528140563958846,52.46913580246913,-0.01328897565676472,3.197304967822698,-2.326274268901861,-1.7767794441175289,-0.146344681501199,0.9743153529015087
BTCUSDT,14,8,26,6,21,200,20,8,0.02,0.04,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.02,0.06,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.02,0.1,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.03,0.04,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.03,0.06,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.03,0.1,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.05,0.04,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.05,0.06,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,8,0.05,0.1,232,9.772421170950452e-05,53.879310344827594,4.2122505047200224e-07,3.197304967822698,-2.3445823705701625,0.10954209720699358,-0.11420797161584482,0.99502223621721
BTCUSDT,14,8,26,6,21,200,20,14,0.02,0.04,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.02,0.06,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.02,0.1,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.03,0.04,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.03,0.06,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.03,0.1,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.05,0.04,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.05,0.06,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,21,200,20,14,0.05,0.1,244,-3.442777935704896,53.278688524590166,-0.014109745638134821,3.197304967822698,-2.3445823705701625,-1.8813129251528729,-0.11611830545730195,0.9609348672455051
BTCUSDT,14,8,26,6,50,100,10,8,0.02,0.04,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.02,0.06,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.02,0.1,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.03,0.04,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.03,0.06,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.03,0.1,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.05,0.04,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.05,0.06,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,8,0.05,0.1,155,3.0400343251581408,54.83870967741935,0.019613124678439616,3.197304967822698,-2.326274268901861,2.4572007440161867,-0.11873759249245908,1.0268163484335957
BTCUSDT,14,8,26,6,50,100,10,14,0.02,0.04,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.02,0.06,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.02,0.1,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.03,0.04,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.03,0.06,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.03,0.1,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.05,0.04,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.05,0.06,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,10,14,0.05,0.1,172,-0.938140410150508,54.06976744186046,-0.005454304710177372,3.197304967822698,-2.326274268901861,-0.8078087025105931,-0.1531057359869356,0.9862012351499658
BTCUSDT,14,8,26,6,50,100,20,8,0.02,0.04,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.02,0.06,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.02,0.1,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.03,0.04,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.03,0.06,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.03,0.1,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.05,0.04,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.05,0.06,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,8,0.05,0.1,236,-0.11123507863787374,53.38983050847458,-0.00047133507897404125,3.197304967822698,-2.3445823705701625,0.040789375995465664,-0.11389071854481538,0.9939455486547845
BTCUSDT,14,8,26,6,50,100,20,14,0.02,0.04,256,-4.965488709013993,51.953125,-0.01939644026958591,3.197304967822698,-2.3445823705701625,-2.6308484263975704,-0.12847185911427747,0.9461690937947276
BTCUSDT,14,8,26,6,50,100,20,14,0.02,0.06,256,-4.965488709013993,51.953125,-0.01939644026958591,3.197304967822698,-2.3445823705701625,-2.6308484263975704,-0.12847185911427747,0.9461690937947276
